gamma,step_index,certified,failed,failure_reason,residual_inf,krawczyk_contraction,box_radius,re_phi_m,im_phi_m,phi_pref_conv2,full_conv2_exponent,lambda_abs_n_max,gap_to_exact,z_distance_from_previous,jacobian_cond,iterate_used,iterate_converged,matches_exact_tol,z_real,z_imag
-1.511000000000001,151,True,False,,7.549516567451064e-15,6.3257716281038366e-06,5.420805663100019e-15,0.1230924815889698,3.7373011444657684e-16,-0.689609375,-0.5665168934110302,-0.5696741102668659,0.0031572168558356983,0.595224248344109,7.871673121393194,False,False,True,"[5.339284901847089, -2.226750064839452, -5.779200332898224, 0.3371796942452354, -2.226750064839452, 0.7223342694790975, 0.33717969424523836, -0.6200243414577632]","[2.211604219718965, 3.8277764721754246, 6.129468336112974e-29, -1.763753362610791, -3.8277764721754246, 0.2992006509851009, 1.7637533626108004, 1.8120143272219033e-15]"
-1.521000000000001,152,True,False,,5.329070518200751e-15,2.407724629992623e-06,5.4025809866024744e-14,0.1203483528160656,-6.504949394908571e-16,-0.689609375,-0.5692610221839344,-0.5722204154871466,0.0029593933032122655,0.026253837216256657,8.021175540102043,False,False,True,"[5.339284901847094, -2.2474287179847177, -5.779200332898233, 0.33086457842803785, -2.2474287179847177, 0.7302878046785041, 0.33086457842803835, -0.6251751926848229]","[2.211604219718966, 3.84395229588476, 3.663623660078052e-29, -1.7705142766101882, -3.84395229588476, 0.3024951131335092, 1.770514276610188, 5.112102966604203e-16]"
-1.531000000000001,153,True,False,,3.9968028886505635e-15,4.947875446612064e-06,5.347545387493313e-15,0.11757372857651616,-3.241765911896175e-17,-0.689609375,-0.5720356464234838,-0.5747865952525282,0.002750948829044364,0.6084093163571829,8.178080665444154,False,False,True,"[5.339284901847086, -2.2681667477700476, -5.779200332898224, 0.3245099943485402, -2.268166747770052, 0.7384112840673213, 0.3245099943485406, -0.6303957599578965]","[2.2116042197189674, 3.860018444974246, -6.791266364806941e-19, -1.777244174844115, -3.8600184449742505, -0.3058599684700179, 1.7772441748441135, 5.202241464046564e-16]"
-1.541000000000001,154,True,False,,9.325873406851315e-15,7.618645847528426e-06,8.260534136508916e-15,0.11476893443171665,1.7422660460424297e-16,-0.689609375,-0.5748404405682833,-0.5773714438018094,0.0025310032335260635,0.0262129645679718,8.343004157148368,False,False,True,"[5.339284901847092, -2.2889637106578817, -5.779200332898233, 0.3181157195932498, -2.288963710657884, 0.7467152060043301, 0.3181157195932412, -0.6356911831989263]","[2.211604219718967, 3.875974818186345, -4.9736447346159315e-29, -1.7839455868741936, -3.8759748181863487, -0.3092995655572068, 1.7839455868741834, -3.678380031413667e-15]"
-1.551000000000001,155,True,False,,1.4210854715202004e-14,1.2820880288170373e-05,1.6091728344050288e-14,0.11193430336421706,3.6381461934034253e-16,-0.689609375,-0.5776750716357829,-0.5799736816361515,0.0022986100003685728,0.0261927717308694,8.516631053637926,False,False,True,"[5.3392849018470825, -2.3098191621957067, -5.7792003328982275, 0.31168143834039463, -2.309819162195704, 0.7552109958688463, 0.31168143834040074, -0.6410670605053042]","[2.211604219718963, 3.8918213140797238, 5.092597637310381e-29, -1.7906212537201054, -3.891821314079721, -0.3128186369421711, 1.790621253720115, 2.2269739880132933e-15]"
-1.561000000000001,156,True,False,,1.3322676295501878e-14,7.133553974024251e-06,1.489520035327373e-14,0.10907017650555706,9.812774959136748e-17,-0.689609375,-0.5805391984944429,-0.5825919512385093,0.002052752744066355,0.6293011259961244,8.699729129776472,False,False,True,"[5.339284901847096, -2.330732657024518, -5.779200332898232, 0.3052067310650042, -2.3307326570245204, 0.7639111199323428, 0.3052067310650038, -0.6465295035637723]","[2.2116042197189696, 3.907557831076196, -3.859410669049006e-19, -1.7972741521453945, -3.9075578310761983, 0.31642234632359645, 1.7972741521453952, -3.765447512027667e-16]"
-1.571000000000001,157,True,False,,8.881784197001252e-15,6.039540999106587e-06,8.881791232846107e-14,0.1061769039551601,-1.0179851098222285e-15,-0.689609375,-0.5834324710448399,-0.5852248127612061,0.0017923417163662192,0.6366011592140385,8.89316055258057,False,False,True,"[5.339284901847092, -2.351703748887221, -5.779200332898233, 0.2986910628024259, -2.351703748887225, 0.7728292176424414, 0.29869106280242763, -0.652085202006303]","[2.211604219718967, 3.9231842675064716, -9.13888377024624e-29, -1.8039075228673604, -3.9231842675064774, -0.3201163433456889, 1.8039075228673676, 5.718211159226285e-16]"
-1.581000000000001,158,True,False,,7.105427357601002e-15,6.210226449048169e-06,7.160726180986911e-14,0.10325484570595878,7.376023075806957e-16,-0.689609375,-0.5863545292940412,-0.5878707397277453,0.0015162104337040905,0.02613314167644967,9.097898921176068,False,False,True,"[5.3392849018470825, -2.3727319906370035, -5.7792003328982275, 0.29213376969756993, -2.3727319906370057, 0.7819802560511239, 0.2921337696975685, -0.6577414985202068]","[2.211604219718963, 3.938700521654754, -1.1341031225961734e-28, -1.810524903495481, -3.9387005216547566, -0.32390682756436, 1.810524903495482, -7.188616903654924e-16]"
-1.591000000000001,159,True,False,,5.329070518200751e-15,6.2945336713074885e-06,5.3290660466592785e-14,0.10030437269550196,-1.932463991534276e-16,-0.689609375,-0.589305002304498,-0.5905281148045646,0.00122311250006657,0.6517752452675273,9.315048794734322,False,False,True,"[5.339284901847089, -2.3938169342456797, -5.7792003328982275, 0.28553404350276707, -2.3938169342456797, 0.7913807110390995, 0.28553404350276773, -0.6635064769713364]","[2.211604219718965, 3.9541064918022686, 5.42939354220915e-19, -1.8171301672004814, -3.9541064918022686, 0.3278006235128579, 1.8171301672004825, -9.27354791596557e-18]"
-1.601000000000001,160,True,False,,7.66053886991358e-15,1.8599590605446682e-05,5.68734630608853e-14,0.09732586800560106,2.1180067449752547e-16,-0.689609375,-0.5922835069943989,-0.5931952257090672,0.0009117187146683303,0.6596767431073177,9.545866410861542,False,False,True,"[5.339284901847089, -2.4149581308119736, -5.779200332898233, 0.2788909136053826, -2.4149581308119736, 0.8010487811797715, 0.27889091360538654, -0.6693890663771996]","[2.211604219718965, 3.969402076269665, 6.155567866810861e-29, -1.8237275683736727, -3.969402076269665, -0.3318052692871028, 1.8237275683736829, 2.0662012313635746e-15]"
-1.611000000000001,161,True,False,,3.552713678800501e-15,6.494767379678057e-06,3.972056027332476e-14,0.09431972823858192,-4.140842439731629e-17,-0.689609375,-0.595289646761418,-0.5958702613318742,0.0005806145704561061,0.02607489166552912,9.791792037273645,False,False,True,"[5.339284901847089, -2.4361551305698463, -5.7792003328982275, 0.27220322606004244, -2.4361551305698463, 0.8110046416417339, 0.27220322606004266, -0.6753991643212663]","[2.211604219718965, 3.984587173458482, -1.4811099774375176e-28, -1.8303217968713756, -3.984587173458482, -0.3359291217155383, 1.8303217968713754, 3.930991484093497e-16]"
-1.621000000000001,162,True,False,,8.881784197001252e-15,7.0873711699627224e-06,8.881776510822333e-14,0.09128636510493116,9.83635650608022e-16,-0.689609375,-0.5983230098950688,-0.5985513081637209,0.00022829826865211622,0.6761885398508874,10.054483547610099,False,False,True,"[5.339284901847092, -2.4574074828967443, -5.779200332898233, 0.26546961896249316, -2.4574074828967443, 0.8212707475803195, 0.26546961896249355, -0.6815477843948351]","[2.211604219718967, 3.9996616818915496, 1.872078887211953e-26, -1.8369180428818073, -3.9996616818915496, 0.3401814820280599, 1.8369180428818055, -9.268110594216287e-17]"
-1.6310000000000011,163,True,False,,3.552713678800501e-15,5.032984186236645e-06,4.1895285181907415e-15,0.08822620726553554,6.681504917629897e-16,-0.689609375,-0.6013831677344644,-0.6012363471306034,-0.00014682060386106421,0.026036799120820384,10.335860921278925,False,False,True,"[5.339284901847092, -2.4787147363218316, -5.779200332898233, 0.2586884933200495, -2.4787147363218316, 0.831872199202126, 0.25868849332005006, -0.6878472335781113]","[2.211604219718967, 4.014625500252418, 2.21403027476266e-29, -1.8435220750418257, -4.014625500252418, 0.3445727470706523, 1.8435220750418264, 5.245220478542651e-16]"
-1.6410000000000011,164,True,False,,3.3306690738754696e-15,6.5935994897890375e-06,2.8245774258748134e-14,0.0851397024828604,5.181206834264598e-16,-0.689609375,-0.6044696725171396,-0.6039232509543806,-0.0005464215627589697,0.026017969512794257,10.638162972815131,False,False,True,"[5.339284901847089, -2.5000764385342404, -5.779200332898227, 0.25185797833140944, -2.5000764385342396, 0.8428371843697685, 0.2518579783314107, -0.694311327258037]","[2.2116042197189625, 4.029478527423909, 5.857110157573219e-29, -1.8501403352255337, -4.029478527423906, 0.34911459263831024, 1.8501403352255343, 3.7825774458672146e-16]"
-1.6510000000000011,165,True,False,,4.6629367034256575e-15,6.839779572305594e-06,4.897844512298695e-15,0.08202732014982139,1.215298312066845e-15,-0.689609375,-0.6075820548501786,-0.6066097821697262,-0.0009722726804524129,0.025999281952791723,10.964017791310138,False,False,True,"[5.339284901847092, -2.521492136391242, -5.7792003328982275, 0.24497588966267766, -2.521492136391242, 0.8541975196381915, 0.2449758896626731, -0.7009556520158117]","[2.211604219718967, 4.044220662525659, -9.923998841679017e-29, -1.8567800545113722, -4.044220662525659, 0.35382019757960026, 1.8567800545113688, -1.768547005344851e-15]"
-1.6610000000000011,166,True,False,,4.440892098500626e-15,4.897278106423372e-06,5.178924773215778e-15,0.07888955428448408,1.0641060802219647e-15,-0.689609375,-0.6107198207155159,-0.6092935919415918,-0.0014262287739240653,0.025980734687270638,11.316536126015572,False,False,True,"[5.339284901847086, -2.542961375926496, -5.779200332898224, 0.23803967886108968, -2.5429613759264913, 0.8659893175577301, 0.23803967886109154, -0.7077978896825798]","[2.2116042197189665, 4.058851804950919, -7.360595723880845e-29, -1.8634493963336514, -4.058851804950912, 0.3587045202026324, 1.8634493963336516, 8.134907391330809e-16]"
-1.6710000000000012,167,True,False,,5.329070518200751e-15,5.312203010069153e-06,5.4025803585356996e-14,0.07572692710454931,1.6910808917693137e-16,-0.689609375,-0.6138824478954507,-0.6119722198396086,-0.001910228055842067,0.7225932522896732,11.699427016063337,False,False,True,"[5.339284901847094, -2.564483702358158, -5.7792003328982275, 0.2310463714325967, -2.5644837023581553, 0.8782538178155521, 0.2310463714325969, -0.7148582208801789]","[2.211604219718966, 4.073371854402313, 2.6548977356036763e-18, -1.8701576349270745, -4.07337185440231, -0.36378464254515114, 1.8701576349270759, 3.6365677115079913e-16]"
-1.6810000000000012,168,True,False,,1.1129985821867194e-14,5.271067197599607e-06,9.14122965707493e-15,0.07253999333104133,2.629014120638006e-15,-0.689609375,-0.6170693816689586,-0.6146430947363603,-0.002426286932598387,0.02594405418940621,12.117158391309895,False,False,True,"[5.3392849018470825, -2.586058660097076, -5.779200332898224, 0.22399249024397702, -2.586058660097073, 0.8910384336568417, 0.22399249024396875, -0.7221598329841391]","[2.211604219718963, 4.087780710926921, -2.9494317788306593e-28, -1.8769153801689529, -4.087780710926915, -0.3690802038163345, 1.8769153801689402, -4.369092853234054e-15]"
-1.6910000000000012,169,True,False,,1.3600232051658168e-14,8.241172638678758e-06,9.943275693352705e-15,0.06932934541951585,1.5346982347095846e-15,-0.689609375,-0.6202800295804841,-0.6173035370043237,-0.0029764925761603944,0.7438141425395329,12.575163327568937,False,False,True,"[5.339284901847089, -2.607685792754973, -5.779200332898233, 0.21687395967436066, -2.607685792754973, 0.9043980851291203, 0.21687395967435102, -0.729729567184945]","[2.211604219718965, 4.1020782749505065, 5.639025491008303e-29, -1.8837348642673781, -4.1020782749505065, 0.37461395264474723, 1.8837348642673637, -4.9981411013728525e-15]"
-1.7010000000000012,170,True,False,,5.578870698741412e-15,8.030363643554827e-06,4.440896345295534e-15,0.06609561998604496,4.067979008840003e-16,-0.689609375,-0.623513755013955,-0.6199507621904872,-0.0035629928234678365,0.7551561767501574,13.08012880175208,False,False,True,"[5.339284901847092, -2.6293646431525417, -5.779200332898233, 0.2096859841414571, -2.6293646431525417, 0.9183969203939082, 0.20968598414145503, -0.7375987537102682]","[2.211604219718967, 4.116264447310921, -3.661224706395327e-28, -1.8906303121627823, -4.116264447310921, -0.3804124600688376, 1.8906303121627768, -1.241435494988571e-15]"
-1.7110000000000012,171,True,False,,5.190292640122607e-15,7.394733558371018e-06,4.440893481358451e-15,0.06283950579402742,-1.885869205261257e-15,-0.689609375,-0.6267698692059726,-0.6225818863471174,-0.004187982858855133,0.7670606444299942,13.64038896957758,False,False,True,"[5.339284901847094, -2.6510947533276203, -5.7792003328982275, 0.2024228919531036, -2.6510947533276203, 0.9331105711757868, 0.20242289195310897, -0.7458043059810899]","[2.2116042197189656, 4.130339129290807, 1.8988770689783292e-25, -1.8976184272010965, -4.130339129290807, 0.3865070537747122, 1.897618427201102, 2.2496799638909613e-15]"
-1.7210000000000012,172,True,False,,7.993605777301127e-15,5.592067845975635e-06,9.144352071614784e-15,0.05956175381252793,6.891847990599395e-16,-0.689609375,-0.630047621187472,-0.625193933190602,-0.004853687996870026,0.02587230313536993,14.266479641563215,False,False,True,"[5.339284901847089, -2.6728756645432927, -5.7792003328982275, 0.19507793136645582, -2.67287566454329, 0.9486291577065371, 0.19507793136645676, -0.7543901780268345]","[2.211604219718965, 4.144302222649496, -7.089444471042603e-29, -1.9047190386195978, -4.144302222649492, 0.3929350627846119, 1.9047190386195993, 7.939507019954056e-16]"
-1.7310000000000012,173,True,False,,4.218847493575595e-15,4.399606538564503e-06,4.720733999730183e-15,0.056263190073478686,-6.838191246514169e-16,-0.689609375,-0.6333461849265213,-0.6277838432465924,-0.005562341679928862,0.02585469150395314,14.971945352034092,False,False,True,"[5.339284901847089, -2.694706917296021, -5.7792003328982275, 0.18764299938392512, -2.694706917296018, 0.9650613685313384, 0.1876429993839262, -0.7634093427486801]","[2.211604219718965, 4.15815362965424, 1.6709559544474085e-29, -1.9119559811819615, -4.158153629654237, 0.39974150736802017, 1.9119559811819604, 2.2500605647300516e-16]"
-1.7410000000000012,174,True,False,,5.329070518200751e-15,7.734253828285306e-06,5.402572780222485e-14,0.05294473238828923,-1.9600969102566458e-16,-0.689609375,-0.6366646426117107,-0.6303484851176452,-0.006316157494065555,0.8069122791775615,15.774533848162205,False,False,True,"[5.339284901847089, -2.7165880513237783, -5.7792003328982275, 0.18010827359544246, -2.7165880513237783, 0.9825401206155309, 0.18010827359544207, -0.7729265357935288]","[2.211604219718965, 4.1718932531107455, -3.8894028186813625e-22, -1.919358316259385, -4.1718932531107455, -0.40698144353464644, 1.9193583162593835, -9.803609095651884e-16]"
-1.7510000000000012,175,True,False,,6.217248937900877e-15,9.234816340496073e-06,6.601869915939879e-14,0.049607412512663096,-4.810461811234181e-16,-0.689609375,-0.6400019624873369,-0.6328846689781359,-0.007117293509200984,0.025819848923829783,16.698018536719236,False,False,True,"[5.339284901847089, -2.738518605614148, -5.779200332898224, 0.1724617003664156, -2.738518605614148, 1.0012306104195892, 0.17246170036641054, -0.7830221575420675]","[2.211604219718965, 4.185520996392982, -1.1090658047077867e-29, -1.926962069712622, -4.185520996392982, -0.4147232978988793, 1.9269620697126173, -2.9553661132255253e-15]"
-1.7610000000000012,176,True,False,,1.0658141036401503e-14,7.758479276594998e-06,1.3593758779014368e-14,0.04625240621503046,-3.0318040630927475e-15,-0.689609375,-0.6433569687849695,-0.6353891623598075,-0.007967806425162038,0.025802615034018653,17.77509089133717,False,False,True,"[5.339284901847094, -2.760498118412419, -5.779200332898238, 0.16468826321736943, -2.7604981184124275, 1.0213421053469667, 0.16468826321736976, -0.7937979864423029]","[2.211604219718966, 4.199036763472351, 1.4824323808621073e-28, -1.9348127785566396, -4.199036763472361, -0.4230537518574039, 1.9348127785566391, 1.086732381902423e-16]"
-1.7710000000000012,177,True,False,,1.8735013540549517e-14,7.1710146128997714e-06,2.5665122059699728e-14,0.042881075185987605,-3.019012651028473e-15,-0.689609375,-0.6467282998140124,-0.6378587082394357,-0.008869591574576674,0.8554168214806408,19.052143377051404,False,False,True,"[5.339284901847093, -2.7825261272297626, -5.779200332898232, 0.15676890181680128, -2.782526127229762, 1.0431458220853702, 0.15676890181681927, -0.8053858394144989]","[2.2116042197189656, 4.2124404589462845, 9.810703082995267e-26, -1.9429693543092548, -4.2124404589462845, 0.432085147040567, 1.9429693543092759, 1.2043376101136029e-14]"
-1.7810000000000012,178,True,False,,1.341149413747189e-13,6.598559078075095e-06,6.784754140223621e-13,0.039495027384865544,2.1404980843443342e-14,-0.689609375,-0.6501143476151344,-0.6402900453780844,-0.009824302237049998,0.8743778742989624,20.597588706400497,False,False,True,"[5.339284901847089, -2.804602168851237, -5.779200332898224, 0.14867884958682295, -2.804602168851233, 1.0670031912841738, 0.14867884958652997, -0.8179612599147543]","[2.211604219718965, 4.225731988066048, 1.7831627193666182e-25, -1.9515101939431703, -4.225731988066044, -0.44196719292454295, 1.9515101939430024, -2.6947360419031954e-13]"
-1.7910000000000013,179,True,False,,6.217248937900877e-15,5.623666932636889e-06,8.913556075892693e-15,0.036096207479334286,-1.4320266867249165e-15,-0.689609375,-0.6535131675206657,-0.6426799307900946,-0.010833236730571127,0.8952632674051614,22.517296970689298,False,False,True,"[5.339284901847092, -2.8267257793439984, -5.7792003328982275, 0.14038494787916894, -2.826725779343995, 1.0934129051097916, 0.14038494787916947, -0.8317662962109551]","[2.2116042197189674, 4.238911256764149, -3.586202345340609e-21, -1.9605433570914692, -4.238911256764148, 0.45290645457023865, 1.9605433570914717, 7.998904956672047e-16]"
-1.8010000000000013,180,True,False,,8.881784197001252e-15,8.030498955948879e-06,1.1374232060056142e-14,0.03268703938863604,1.4665812775481533e-17,-0.689609375,-0.6569223356113639,-0.6450251641410044,-0.011897171470359513,0.032127135157865014,24.985613443657794,False,False,True,"[5.339284901847092, -2.8488964940653507, -5.779200332898224, 0.13184102622560084, -2.8488964940653547, 1.1230945077203665, 0.13184102622560231, -0.847149961341278]","[2.211604219718967, 4.251978171680986, -1.4071325656179242e-31, -1.9702246576088334, -4.2519781716809915, 0.46520097692450857, 1.9702246576088331, 1.1172337803371504e-15]"
-1.8110000000000013,181,True,False,,6.217248937900877e-15,1.156467588543492e-05,8.691151471362495e-15,0.029270666198665474,-1.549882591673541e-15,-0.689609375,-0.6603387088013345,-0.6473226137895175,-0.013016095011816997,0.036861592661983605,28.314754485056845,False,False,True,"[5.339284901847092, -2.8711138476708764, -5.779200332898232, 0.1229792740831542, -2.871113847670881, 1.1571501787165406, 0.12297927408315311, -0.8646465196309651]","[2.2116042197189643, 4.264932640190988, -3.839067987290121e-23, -1.9807926972075982, -4.264932640190998, 0.4793072977268421, 1.9807926972075989, -1.117210403078481e-16]"
-1.8210000000000013,182,True,False,,5.140332604014475e-14,6.68740283209624e-06,2.542419669278306e-13,0.025851391859671224,-8.492083260876473e-15,-0.689609375,-0.6637579831403287,-0.6495692441027893,-0.014188739037539477,0.9761245773983548,33.13469746185823,False,False,True,"[5.33928490184708, -2.8933773741225406, -5.7792003328982275, 0.11369218311060215, -2.8933773741225415, 1.197417059122584, 0.1136921831107215, -0.8851459304967467]","[2.211604219718959, 4.277774570428221, -3.2242233522266277e-20, -1.9926452025818104, -4.277774570428221, -0.4959863857057342, 1.9926452025818957, 1.0647018728420884e-13]"
-1.8310000000000013,183,True,False,,3.552713678800501e-15,8.528766175013449e-06,4.170871518069395e-15,0.022435608549757013,1.5770739775593128e-15,-0.689609375,-0.667173766450243,-0.6517621435908303,-0.015411622859412666,1.0139007132396407,40.97694028132495,False,False,True,"[5.339284901847083, -2.9156866066968323, -5.779200332898224, 0.10378775988102878, -2.915686606696825, 1.2473817913767977, 0.10378775988102969, -0.9103361537590655]","[2.211604219718963, 4.29050387131138, -2.1850452415319406e-15, -2.006537291452273, -4.290503871311371, 0.5166824554455163, 2.0065372914522728, 1.4623185793058639e-16]"
-1.8410000000000013,184,True,False,,4.884981308350689e-15,1.1275383089823027e-05,9.402056574417858e-15,0.01903421581264153,2.3382390788072826e-15,-0.689609375,-0.6705751591873584,-0.6538985533294127,-0.016676605857945725,1.0637084124762357,57.088058099805934,False,False,True,"[5.339284901847088, -2.9380410779928416, -5.779200332898227, 0.0928409993499439, -2.938041077992845, 1.31538435512823, 0.09284099934994385, -0.9442522163404814]","[2.2116042197189687, 4.303120452568315, -1.5838955160013201e-24, -2.0242764952734733, -4.303120452568318, -0.5448500396275012, 2.0242764952734738, 2.295089226643525e-16]"
-1.8510000000000013,185,True,False,,7.993605777301127e-15,3.898679502145719e-05,2.7214764149033343e-14,0.01567287211248436,7.747787574156808e-16,-0.689609375,-0.6739365028875156,-0.6559758950766892,-0.017960607810826423,0.13323252453266982,132.59186494779007,False,False,True,"[5.339284901847092, -2.9604403199404454, -5.7792003328982275, 0.07917315436811025, -2.960440319940446, 1.4384751576087689, 0.07917315436811596, -1.0048076118880933]","[2.211604219718967, 4.315624224760022, -2.729262994152676e-29, -2.0539026800914564, -4.31562422476002, -0.5958359194183359, 2.0539026800914577, 3.884122331063583e-15]"
-1.8610000000000013,186,True,False,,1.7763568394002505e-15,2.6032391050700564e-05,1.951029314929082e-14,0.012413107357255537,-9.130620243109899e-05,-0.689609375,-0.6771962676427444,-0.6579917984417619,-0.01920446920098251,0.25725856018124155,88.40419330842624,False,False,True,"[5.339284901847094, -2.982883863808359, -5.779200332898233, 0.017877331299280236, -2.982883863808359, 1.4426073720631034, 0.11257966649824633, -1.0515822059298332]","[2.211604219718966, 4.328015099304058, 3.6275485005804265e-16, -2.0678055095591263, -4.328015099304058, -0.8530612906207677, 2.0865584611528054, 0.10541089060471479]"
-1.8710000000000013,187,True,False,,4.440892098500626e-15,1.0677186456635963e-05,8.819052256276369e-15,0.00909812765404494,-0.00032457147027578626,-0.689609375,-0.680511247345955,-0.6599441264384134,-0.020567120907541647,1.1621510167261793,55.98230447166023,False,False,False,"[5.339284901847094, -3.0053712402123427, -5.7792003328982275, -0.01287637910399483, -3.0053712402123387, 1.6256250684146656, 0.12727963785962174, -1.0327902032301868]","[2.211604219718966, 4.340292988497624, 1.1901052888680483e-15, -2.054825968936916, -4.340292988497617, 0.2945882676067686, 2.0870676835819824, 0.15633845506484936]"
-1.8810000000000013,188,True,False,,1.8596235662471372e-15,1.261355666031137e-05,1.4389648437097632e-14,0.005712117608603684,0.0006239506113603632,-0.689609375,-0.6838972573913963,-0.6618309987578658,-0.02206625863353051,0.5053535871171014,43.89901598486122,False,False,False,"[5.33928490184709, -3.0279019791232846, -5.779200332898229, 0.13468741957887972, -3.027901979123284, 1.6177113235466611, -0.03504674778301323, -1.0163118445129027]","[2.211604219718966, 4.352457805539971, 2.93189132330113e-16, -2.0876975640478133, -4.352457805539971, -0.21070335181145008, 2.0437938740551136, -0.1897261222155746]"
-1.8910000000000013,189,True,False,,4.440892098500626e-15,9.299904875617624e-06,6.996186749796766e-15,0.0022603668239331576,-0.0009673253365362899,-0.689609375,-0.6873490081760668,-0.6636508121232556,-0.023698196052811205,0.40497641375214616,37.205769212922675,False,False,False,"[5.339284901847089, -3.0504756098754062, -5.7792003328982275, -0.05304425407718643, -3.0504756098754093, 1.6064137626251553, 0.1388908833981402, -1.0015591166232514]","[2.211604219718965, 4.364509464554547, 2.0916805443082637e-16, -2.033983146869131, -4.364509464554548, 0.14523028112611538, 2.088631256190559, 0.214981491643324]"
-1.9010000000000014,190,True,False,,1.5987211554602254e-14,9.580944960385617e-06,1.7153593547487645e-14,-0.0012529735353941085,0.001342942430021643,-0.689609375,-0.6908623485353941,-0.6654022571463397,-0.025460091389054362,0.4505354250358109,32.85740558240112,False,False,False,"[5.339284901847073, -3.0730916611743577, -5.779200332898213, 0.14125567388193844, -3.0730916611743573, 1.5937484656386045, -0.06844307183480548, -0.988153148490294]","[2.211604219718959, 4.376447880610494, -1.3672811684232219e-15, -2.0898308173927087, -4.3764478806104945, -0.09110609558293953, 2.025082482765149, -0.23535443767013525]"
-1.9110000000000014,191,True,False,,5.329070518200751e-15,9.61300660435583e-06,5.396398197278549e-14,-0.0048245181628119305,-0.0017433413677416798,-0.689609375,-0.6944338931628119,-0.6670843311926257,-0.02734956197018623,0.487934823973183,29.77149719256653,False,False,False,"[5.339284901847093, -3.0957496611054114, -5.779200332898238, -0.08203034236203274, -3.0957496611054123, 1.5805391132075406, 0.14242516532597527, -0.9758333610963388]","[2.211604219718971, 4.3882729697438405, -1.3218375269538766e-16, -2.01690673774272, -4.388272969743844, 0.04482694759912049, 2.0912416516682018, 0.25242483134845356]"
-1.9210000000000014,192,True,False,,5.329070518200751e-15,6.9103320750542585e-06,7.517508814515395e-15,-0.008451426962547526,0.0021633350899662174,-0.689609375,-0.6980608019625475,-0.6686963468716416,-0.029364455090905905,0.5196467988424963,27.453992633241317,False,False,False,"[5.339284901847089, -3.118449137141603, -5.7792003328982275, 0.14275689500277072, -3.1184491371416008, 1.567176606504168, -0.09426752235842506, -0.9644117278336557]","[2.211604219718965, 4.39998464897818, -2.812440943626719e-15, -2.092816752885725, -4.399984648978183, -0.004351979346274823, 2.009330314474617, -0.26709643081592277]"
-1.9310000000000014,193,True,False,,4.440892098500626e-15,6.467217218377296e-06,5.992484287311597e-15,-0.012131264756103377,-0.002599105683720848,-0.689609375,-0.7017406397561033,-0.670237935899414,-0.031502703856689296,0.5471402787971325,25.64347146504786,False,False,False,"[5.339284901847092, -3.1411896161519395, -5.7792003328982275, -0.10545234074770417, -3.141189616151941, 1.5538620381523924, 0.1424707020430509, -0.9537474852840888]","[2.211604219718967, 4.411582836345005, 1.4878210208802323e-15, -2.002261728698683, -4.411582836345004, -0.031628459141106034, 2.094518715769872, 0.27993991040195987]"
-1.9410000000000014,194,True,False,,5.329070518200751e-15,6.526986528012989e-06,6.936891934573438e-15,-0.01586190715445479,-0.0030477298911267825,-0.689609375,-0.7054712821544548,-0.6717090482239663,-0.033762233930488494,0.034954881088523904,24.18719217528592,False,False,False,"[5.339284901847086, -3.1639706244095565, -5.7792003328982275, -0.11578977952955435, -3.1639706244095476, 1.5407031328563525, 0.14171148838474565, -0.943732131505857]","[2.2116042197189665, 4.42306745090352, 2.132216697278162e-16, -1.9956312518353414, -4.423067450903515, -0.06401189508176401, 2.096318201633605, 0.2913407246547034]"
-1.9510000000000014,195,True,False,,8.881784197001252e-15,8.059441560284009e-06,1.0556176656635878e-14,-0.01964147468304578,-0.0035069034713074987,-0.689609375,-0.7092508496830457,-0.6731099464541693,-0.03614090322887642,0.03215276994245841,22.989314109508665,False,False,False,"[5.3392849018470905, -3.186791687599915, -5.779200332898233, -0.12542780099857495, -3.1867916875999147, 1.5277580408060554, 0.14057978104977087, -0.9342800237880718]","[2.2116042197189705, 4.434438412760184, -3.2387440961643704e-15, -1.989384006810415, -4.434438412760189, -0.09344359919114223, 2.0981921380339954, 0.3015723677489243]"
-1.9610000000000014,196,True,False,,8.881784197001252e-15,1.600085361416343e-05,9.272871595575879e-15,-0.023468285082254514,-0.003974769129939937,-0.689609375,-0.7130776600822545,-0.6744411957795561,-0.0386364643026984,0.02980298971214221,21.986357674060688,False,False,False,"[5.339284901847096, -3.2096523308290044, -5.779200332898233, -0.13447714214246234, -3.209652330828999, 1.5150571609062178, 0.1391481350704815, -0.9253222191898992]","[2.2116042197189625, 4.44569564308774, 2.6610443499021232e-15, -1.9834757469129434, -4.445695643087731, -0.12040479066243956, 2.10012223900469, 0.3108363645203495]"
-1.9710000000000014,197,True,False,,1.0658141036401503e-14,9.085422030312132e-06,1.1546302449787186e-14,-0.02734081778437769,0.00444980314126292,-0.689609375,-0.7169501927843777,-0.6757036497058893,-0.04124654307848841,0.630179691131815,21.134438006779998,False,False,False,"[5.33928490184709, -3.2325520786315467, -5.7792003328982275, 0.13747059841521064, -3.232552078631549, 1.5026147811526138, -0.1430230886858256, -0.9168022897323695]","[2.211604219718962, 4.456839064143926, -1.1870434135187423e-18, -2.102093881097396, -4.456839064143924, 0.14526490711261889, 1.97787010759117, -0.3192857299320103]"
